Date,ACEIX,PWTYX,OGIAX,PRWCX,MDCPX,SWOBX,PGMAX,OAKBX,VGSTX,GOIAX,MXGPX,MBAAX,FSATX
2024-02-16,9.436060905456543,45.42134475708008,14.354083061218262,31.490877151489258,23.210588455200195,15.199895858764648,13.11249828338623,32.9123420715332,25.51134490966797,14.00516128540039,10.550743103027344,16.184629440307617,14.280588150024414
2024-02-20,9.40844440460205,45.2177848815918,14.335258483886719,31.391048431396484,23.182680130004883,15.066396713256836,13.11249828338623,32.85389709472656,25.426868438720703,13.995830535888672,10.521782875061035,16.184629440307617,14.26111888885498
2024-02-21,9.445267677307129,45.1345100402832,14.325846672058105,31.490877151489258,23.19198226928711,15.047325134277344,13.092897415161133,32.84416198730469,25.408096313476562,13.995830535888672,10.531436920166016,16.19439697265625,14.241650581359863
2024-02-22,9.509708404541016,45.726680755615234,14.457620620727539,31.80850601196289,23.443161010742188,15.238039016723633,13.239899635314941,33.0487060546875,25.708452224731445,14.154448509216309,10.599007606506348,16.350675582885742,14.38766860961914
2024-02-23,9.528121948242188,45.819210052490234,14.485858917236328,31.84480857849121,23.489673614501953,15.266646385192871,13.269299507141113,33.13636779785156,25.727224349975586,14.17310905456543,10.618313789367676,16.37021255493164,14.41687297821045
2024-02-26,9.500502586364746,45.717430114746094,14.457620620727539,31.73590660095215,23.433856964111328,15.247574806213379,13.230098724365234,32.990257263183594,25.689678192138672,14.145118713378906,10.599007606506348,16.331140518188477,14.38766860961914
2024-02-27,9.528121948242188,45.772945404052734,14.467034339904785,31.754056930541992,23.45246124267578,15.257110595703125,13.230098724365234,33.06818389892578,25.717836380004883,14.154448509216309,10.599007606506348,16.34090805053711,14.3974027633667
2024-02-28,9.509708404541016,45.717430114746094,14.457620620727539,31.70867919921875,23.405946731567383,15.247574806213379,13.210498809814453,33.0487060546875,25.661521911621094,14.135787010192871,10.608660697937012,16.311607360839844,14.38766860961914
2024-02-29,9.546531677246094,45.93949508666992,14.504684448242188,31.772205352783203,23.489673614501953,15.314324378967285,13.259499549865723,33.1948127746582,25.745996475219727,14.17310905456543,10.608660697937012,16.360443115234375,14.41687297821045
2024-03-01,9.574149131774902,46.263336181640625,14.598809242248535,31.890182495117188,23.489673614501953,15.314324378967285,13.347701072692871,33.27273178100586,25.94310188293457,14.27574634552002,10.647273063659668,16.458118438720703,14.52395248413086
